Start_Year	Start_Month	Start_Day	End_Year	End_Month	End_Day	Date(RGPS_format)	LKF_No.	Parent_LKF_No.	ind_x	ind_y	lon	lat	divergence_rate	shear_rate
2007	12	08	2007	12	11	2007342_2007345	3	0	37	108	-1.05624234581186840387e+02	8.00267551362401121651e+01	-8.49874038249254226685e-03	1.11784627661108970642e-02
2007	12	08	2007	12	11	2007342_2007345	3	0	37	107	-1.05945395900922875398e+02	7.99267801919099838415e+01	-1.19558135047554969788e-02	1.40334367752075195312e-02
2007	12	08	2007	12	11	2007342_2007345	3	0	37	106	-1.06260204708311974287e+02	7.98265113466217570704e+01	-7.66202481463551521301e-03	1.29470340907573699951e-02
2007	12	08	2007	12	11	2007342_2007345	3	0	37	106	-1.06260204708311974287e+02	7.98265113466217570704e+01	-7.66202481463551521301e-03	1.29470340907573699951e-02
2007	12	08	2007	12	11	2007342_2007345	3	0	37	105	-1.06568829179599077861e+02	7.97259579629701562453e+01	-7.73900747299194335938e-03	8.69179051369428634644e-03
2007	12	08	2007	12	11	2007342_2007345	3	0	38	104	-1.07434874694799319172e+02	7.96786091181107281045e+01	-7.14437803253531455994e-03	8.81289970129728317261e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	36	114	-1.02957580094093145817e+02	8.05595440805750371283e+01	-2.80281458981335163116e-03	4.86820749938488006592e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	36	115	-1.02582962494076937787e+02	8.06565276934268666764e+01	-5.37038641050457954407e-03	8.44136066734790802002e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	36	115	-1.02582962494076937787e+02	8.06565276934268666764e+01	-5.37038641050457954407e-03	8.44136066734790802002e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	36	116	-1.02200468727380794576e+02	8.07531180345505248397e+01	-9.96870081871747970581e-03	7.47501896694302558899e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	37	118	-1.02022276686183531069e+02	8.10080146119239543623e+01	-7.81425368040800094604e-03	9.38070379197597503662e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	37	119	-1.01618524352794651122e+02	8.11040291323076161234e+01	-8.03536828607320785522e-03	8.67846701294183731079e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	37	119	-1.01618524352794651122e+02	8.11040291323076161234e+01	-8.03536828607320785522e-03	8.67846701294183731079e-03
2007	12	08	2007	12	11	2007342_2007345	4	0	37	120	-1.01205947507402584051e+02	8.11996059382232715507e+01	-4.31492784991860389709e-03	1.07742100954055786133e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	39	127	-9.93665099570121412853e+01	8.19909957113112426441e+01	-2.82786949537694454193e-03	1.20501127094030380249e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	40	128	-9.95600964808863153621e+01	8.21512241060419938776e+01	-4.32082545012235641479e-03	1.15003008395433425903e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	41	128	-1.00251198750817437144e+02	8.22172706676672930826e+01	-5.49998832866549491882e-03	1.56266670674085617065e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	42	129	-1.00469174257711429732e+02	8.23771027954994963238e+01	-5.69830974563956260681e-03	1.61957144737243652344e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	43	130	-1.00696510735778133494e+02	8.25368486810764210304e+01	-2.15484085492789745331e-03	1.44038908183574676514e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	44	131	-1.00933816785755794854e+02	8.26965001211427903627e+01	-4.58695087581872940063e-03	1.13844098523259162903e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	45	131	-1.01689369175439196624e+02	8.27602590962449511380e+01	-4.54654823988676071167e-03	1.61578338593244552612e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	46	132	-1.01956584243149151803e+02	8.29193872920996142284e+01	-3.22315329685807228088e-03	1.39526156708598136902e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	47	133	-1.02236111509416360832e+02	8.30783809992933441890e+01	-1.15691544488072395325e-03	1.27862375229597091675e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	48	133	-1.03045637062948614471e+02	8.31399285186656555879e+01	-4.30875504389405250549e-03	1.10264755785465240479e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	49	134	-1.03360218444764498713e+02	8.32982698084472588107e+01	-7.94786121696233749390e-03	1.40234176069498062134e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	50	134	-1.04206766117760381007e+02	8.33578811704189774900e+01	-5.78702148050069808960e-03	1.11122531816363334656e-02
2007	12	08	2007	12	11	2007342_2007345	5	0	51	134	-1.05068488159492233081e+02	8.34160229593972246676e+01	-4.45438176393508911133e-03	7.40953348577022552490e-03
2007	12	08	2007	12	11	2007342_2007345	5	0	52	134	-1.05945395900922875398e+02	8.34726554482470959329e+01	-4.38246596604585647583e-03	8.74015782028436660767e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	40	150	-8.53013194827005776233e+01	8.40287614476797699581e+01	-3.31178569467738270760e-04	1.35168796405196189880e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	41	150	-8.60275040592493525082e+01	8.41160672333925134581e+01	-4.56985505297780036926e-03	1.75430029630661010742e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	42	150	-8.67754773934801022506e+01	8.42024075400963454285e+01	3.06374416686594486237e-03	6.80677965283393859863e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	43	151	-8.66822188316651676132e+01	8.43649404534067173245e+01	-1.28945813048630952835e-03	1.14257130771875381470e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	44	152	-8.65834118082286749996e+01	8.45274793535707118508e+01	-4.45961719378829002380e-03	1.20299756526947021484e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	45	152	-8.73974377975002028052e+01	8.46130619880808012567e+01	2.92983674444258213043e-03	1.18710584938526153564e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	46	153	-8.73162248405310350563e+01	8.47757408010420334676e+01	-2.97102401964366436005e-03	1.03318393230438232422e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	47	153	-8.81816970355481686283e+01	8.48603126683548509845e+01	-1.74726254772394895554e-03	1.06129972264170646667e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	48	153	-8.90759546472273058271e+01	8.49436795438862191077e+01	-5.67698851227760314941e-04	8.82158055901527404785e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	49	154	-8.90451587461278251112e+01	8.51065501835636268879e+01	-4.08878037706017494202e-03	8.65369848906993865967e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	49	154	-8.90451587461278251112e+01	8.51065501835636268879e+01	-4.08878037706017494202e-03	8.65369848906993865967e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	50	154	-9.00000000000000142109e+01	8.51886823607008096815e+01	-3.85618885047733783722e-03	9.63028706610202789307e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	51	154	-9.09877603996398249819e+01	8.52694383022309096987e+01	-3.02282720804214477539e-03	9.28779784590005874634e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	52	154	-9.20095538130211565431e+01	8.53487456811323284001e+01	-2.65442277304828166962e-03	1.20244557037949562073e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	53	154	-9.30664855011259106732e+01	8.54265285077340337239e+01	-2.26803636178374290466e-03	1.51322064921259880066e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	54	154	-9.41596422937126504848e+01	8.55027070582741544058e+01	-2.07918486557900905609e-03	1.63552425801753997803e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	55	154	-9.52900812053712797933e+01	8.55771978288923662603e+01	7.84987583756446838379e-03	1.55275249853730201721e-02
2007	12	08	2007	12	11	2007342_2007345	6	0	56	154	-9.64588163787186800846e+01	8.56499135209910633648e+01	-8.98684491403400897980e-04	9.14252735674381256104e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	57	154	-9.76668042618141925004e+01	8.57207630645714147022e+01	-6.99803931638598442078e-04	9.42791160196065902710e-03
2007	12	08	2007	12	11	2007342_2007345	6	0	58	154	-9.89149269571478697571e+01	8.57896516867793081929e+01	-8.16257088445127010345e-04	1.05135990306735038757e-02
2007	12	08	2007	12	11	2007342_2007345	7	0	46	155	-8.53893506813393941002e+01	8.49279433492802837691e+01	-9.05246182810515165329e-04	8.84306617081165313721e-03
2007	12	08	2007	12	11	2007342_2007345	7	0	47	155	-8.62482709294740317318e+01	8.50151101929740349306e+01	2.45589716359972953796e-03	7.90341105312108993530e-03
2007	12	08	2007	12	11	2007342_2007345	7	0	48	156	-8.61214754971523035465e+01	8.51776502100755692481e+01	-1.49473920464515686035e-03	9.30142961442470550537e-03
2007	12	08	2007	12	11	2007342_2007345	7	0	48	156	-8.61214754971523035465e+01	8.51776502100755692481e+01	-1.49473920464515686035e-03	9.30142961442470550537e-03
2007	12	08	2007	12	11	2007342_2007345	7	0	49	156	-8.70390638658362547631e+01	8.52638245237196770177e+01	-9.37279779464006423950e-04	8.66282638162374496460e-03
2007	12	08	2007	12	11	2007342_2007345	7	0	50	156	-8.79904461869788718786e+01	8.53487456811323284001e+01	9.64139937423169612885e-04	7.37805478274822235107e-03
2007	12	08	2007	12	11	2007342_2007345	8	0	50	115	-1.11700536739317470847e+02	8.14093664383190258604e+01	5.74805494397878646851e-03	1.59690398722887039185e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	116	-1.11392890351981463937e+02	8.15146617104387303243e+01	9.32202395051717758179e-03	4.18843366205692291260e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	117	-1.11077494116986741801e+02	8.16197208073263738015e+01	-5.89690729975700378418e-03	2.62447874993085861206e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	118	-1.10754071318799404366e+02	8.17245339097460998801e+01	-5.58732217177748680115e-03	2.59475652128458023071e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	119	-1.10422333024723442918e+02	8.18290907283442692233e+01	-5.20777609199285507202e-03	2.38757636398077011108e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	120	-1.10081977484180768556e+02	8.19333804763312087971e+01	3.09837341774255037308e-05	2.04243715852499008179e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	121	-1.09732689499661020704e+02	8.20373918403877411265e+01	-1.43399415537714958191e-03	2.06908881664276123047e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	122	-1.09374139768657613558e+02	8.21411129496767529190e+01	-3.49862431176006793976e-03	3.04421056061983108521e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	50	123	-1.09005984196036791900e+02	8.22445313428311948201e+01	9.67723038047552108765e-03	2.27450281381607055664e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	51	124	-1.09405970754001188538e+02	8.23979739066287635296e+01	-6.69976789504289627075e-03	3.15534360706806182861e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	52	125	-1.09822464570365227132e+02	8.25510579175202963143e+01	8.98042507469654083252e-03	2.31447741389274597168e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	52	126	-1.09440034828176209203e+02	8.26549058230154827243e+01	-5.01788780093193054199e-03	3.12801375985145568848e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	53	127	-1.09872175819243906858e+02	8.28079925802652496714e+01	5.30096993315964937210e-04	2.59883571416139602661e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	54	128	-1.10323136829662956870e+02	8.29606780713674822891e+01	3.75173846259713172913e-03	1.15026487037539482117e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	54	129	-1.09925580658184344429e+02	8.30649909664983283619e+01	7.84232374280691146851e-03	2.23318766802549362183e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	55	130	-1.10394876082048398303e+02	8.32176555749197177647e+01	-5.11035847011953592300e-04	2.43320502340793609619e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	55	131	-1.09983106521899983932e+02	8.33220499429852026196e+01	-5.18465880304574966431e-03	2.36286129802465438843e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	56	132	-1.10472279519741931608e+02	8.34746872037492835261e+01	2.93364841490983963013e-03	1.82859562337398529053e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	56	133	-1.10045249425421005185e+02	8.35791662646515192137e+01	-7.04938219860196113586e-03	2.05797739326953887939e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	56	134	-1.09604088150829440451e+02	8.36832878092899505873e+01	-4.47775004431605339050e-03	1.63743346929550170898e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	57	135	-1.10112588289075503667e+02	8.38363365521080794451e+01	2.00784509070217609406e-03	1.45608279854059219360e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	58	136	-1.10646990824970387735e+02	8.39888970669944541214e+01	9.69563983380794525146e-03	1.38256866484880447388e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	59	137	-1.11209226134222816995e+02	8.41409287625870376814e+01	-1.56295276246964931488e-03	1.54847912490367889404e-02
2007	12	08	2007	12	11	2007342_2007345	8	0	59	138	-1.10746080275683439709e+02	8.42460667467990447221e+01	1.67786597739905118942e-03	6.28703599795699119568e-03
2007	12	08	2007	12	11	2007342_2007345	9	0	50	138	-1.02042575142884999195e+02	8.37487209410686119782e+01	-2.86151398904621601105e-03	9.02858935296535491943e-03
2007	12	08	2007	12	11	2007342_2007345	9	0	49	139	-1.00573523418560938580e+02	8.37806311743124041413e+01	-3.65381897427141666412e-03	7.53356842324137687683e-03
2007	12	08	2007	12	11	2007342_2007345	9	0	48	139	-9.97066524093397248407e+01	8.37148632834734911512e+01	-4.71433997154235839844e-03	8.09696689248085021973e-03
2007	12	08	2007	12	11	2007342_2007345	9	0	47	139	-9.88579587636283605434e+01	8.36476934770476105996e+01	-7.23115075379610061646e-03	1.05153927579522132874e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	44	139	-9.64187867302387928703e+01	8.34382126565716077948e+01	-5.30010135844349861145e-03	1.05130150914192199707e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	43	139	-9.56405494321568312444e+01	8.33658701741802303786e+01	-4.18301438912749290466e-03	8.74159578233957290649e-03
2007	12	08	2007	12	11	2007342_2007345	9	0	42	139	-9.48792737830067380855e+01	8.32923380626373131008e+01	-3.76198394224047660828e-03	1.00266803056001663208e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	41	139	-9.41346713737364382268e+01	8.32176555749197177647e+01	-1.79739315062761306763e-02	2.86829322576522827148e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	40	139	-9.34064437549947257367e+01	8.31418608613108460759e+01	-1.67256465647369623184e-03	1.20972078293561935425e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	39	140	-9.20454084888872472447e+01	8.31495957326400656484e+01	4.09668916836380958557e-03	3.03321592509746551514e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	38	140	-9.13478872801986057084e+01	8.30707263539633942173e+01	2.61451757978647947311e-04	3.26491370797157287598e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	37	140	-9.06661999701831575749e+01	8.29908619950065400417e+01	-7.15152220800518989563e-03	2.83751990646123886108e-02
2007	12	08	2007	12	11	2007342_2007345	9	0	36	140	-9.00000000000000142109e+01	8.29100368870116994913e+01	-1.21323019266128540039e-02	1.82321798056364059448e-02
2007	12	08	2007	12	11	2007342_2007345	10	0	52	148	-9.72369220259680133722e+01	8.48216987845335665952e+01	-1.62397138774394989014e-03	5.43723627924919128418e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	51	148	-9.62419143474150757811e+01	8.47503833534878197042e+01	-2.45026941411197185516e-03	5.98630821332335472107e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	50	147	-9.60541918941148509248e+01	8.45884709007115134227e+01	-1.12242589239031076431e-03	7.14335637167096138000e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	49	147	-9.51173148499726579530e+01	8.45153629040115959015e+01	-2.01416062191128730774e-03	6.98387995362281799316e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	48	146	-9.49697407281103238574e+01	8.43531748241833270185e+01	-2.33055953867733478546e-03	7.43350153788924217224e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	47	145	-9.48304199582899514098e+01	8.41909731669809531240e+01	-1.67267816141247749329e-03	8.35003703832626342773e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	46	144	-9.46986805172994507984e+01	8.40287614476797699581e+01	-1.90823804587125778198e-04	7.24660186097025871277e-03
2007	12	08	2007	12	11	2007342_2007345	10	0	45	143	-9.45739212599008709503e+01	8.38665428755305413233e+01	1.01534381974488496780e-03	1.11080324277281761169e-02
2007	12	08	2007	12	11	2007342_2007345	10	0	44	142	-9.44556028333263384411e+01	8.37043203930404757784e+01	-7.63849471695721149445e-04	1.45529787987470626831e-02
2007	12	08	2007	12	11	2007342_2007345	10	0	43	141	-9.43432399516894122371e+01	8.35420967093507869095e+01	-1.56011991202831268311e-03	1.49803226813673973083e-02
2007	12	08	2007	12	11	2007342_2007345	10	0	42	140	-9.42363947990588570747e+01	8.33798743287186283624e+01	-5.98074030131101608276e-03	1.49273006245493888855e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	54	157	-9.11017061152063973850e+01	8.57581994953733754983e+01	-1.26814516261219978333e-03	1.05291958898305892944e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	55	157	-9.22457425658950853631e+01	8.58372770815061727490e+01	1.07025587931275367737e-03	1.01827634498476982117e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	56	157	-9.34336303624505291054e+01	8.59146363035311111389e+01	2.94917868450284004211e-03	7.21540534868836402893e-03
2007	12	08	2007	12	11	2007342_2007345	11	0	56	157	-9.34336303624505291054e+01	8.59146363035311111389e+01	2.94917868450284004211e-03	7.21540534868836402893e-03
2007	12	08	2007	12	11	2007342_2007345	11	0	57	158	-9.35763343749973586227e+01	8.60773279404209574750e+01	-3.08901397511363029480e-03	1.21968463063240051270e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	58	158	-9.48645144377605475938e+01	8.61526173199916485146e+01	2.09190230816602706909e-03	9.92104969918727874756e-03
2007	12	08	2007	12	11	2007342_2007345	11	0	61	158	-9.90394828033551277713e+01	8.63658945715075105909e+01	3.42479581013321876526e-03	7.44005758315324783325e-03
2007	12	08	2007	12	11	2007342_2007345	11	0	62	159	-9.94623222080256397248e+01	8.65268121457953043318e+01	-4.18501440435647964478e-03	1.27145806327462196350e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	62	159	-9.94623222080256397248e+01	8.65268121457953043318e+01	-4.18501440435647964478e-03	1.27145806327462196350e-02
2007	12	08	2007	12	11	2007342_2007345	11	0	63	159	-1.01040940180323744357e+02	8.65925313172597412859e+01	-5.62466727569699287415e-03	1.01849697530269622803e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	56	105	-1.18334242483124626233e+02	8.05651386285063750847e+01	-3.23950778692960739136e-03	2.96782832592725753784e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	57	106	-1.18810793742973089593e+02	8.07075365769621129175e+01	-5.79765252768993377686e-03	3.10306008905172348022e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	58	107	-1.19302207482138683758e+02	8.08493018957741611530e+01	-4.61389869451522827148e-03	2.43103802204132080078e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	59	108	-1.19809114206706553318e+02	8.09904024905066108886e+01	3.84429027326405048370e-03	2.04919762909412384033e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	59	109	-1.19614811646346424823e+02	8.11010591507020279778e+01	1.66352652013301849365e-03	1.19978077709674835205e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	60	110	-1.20141385552075348642e+02	8.12417537794314625899e+01	2.64220754615962505341e-03	1.60916000604629516602e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	61	111	-1.20685173089595153328e+02	8.13817125616573662228e+01	7.95803684741258621216e-03	2.43675746023654937744e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	62	112	-1.21246929413476976833e+02	8.15208968502493718233e+01	1.92840839736163616180e-03	2.09919773042201995850e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	63	113	-1.21827446576673125378e+02	8.16592656745583553857e+01	7.48746562749147415161e-03	2.12758779525756835938e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	64	114	-1.22427554995772482016e+02	8.17967755831574265812e+01	4.45560831576585769653e-03	2.13279034942388534546e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	65	114	-1.23215251493737213195e+02	8.18209998156322484419e+01	-5.63293416053056716919e-03	5.70075064897537231445e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	66	114	-1.24007492419732287203e+02	8.18436748607915802722e+01	3.54429334402084350586e-02	1.23292297124862670898e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	67	114	-1.24804011752713208239e+02	8.18647875881945452647e+01	-4.37741912901401519775e-03	1.86086684465408325195e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	68	114	-1.25604533980433117790e+02	8.18843256406152306681e+01	1.26369344070553779602e-02	1.26477062702178955078e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	69	114	-1.26408774567772383080e+02	8.19022774680556011617e+01	4.54143295064568519592e-03	7.78713896870613098145e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	70	114	-1.27216440473534618150e+02	8.19186323600888357532e+01	1.98433315381407737732e-03	1.13598562777042388916e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	71	115	-1.27926462325038627910e+02	8.20473695223173393742e+01	2.87897642701864242554e-02	1.36488258838653564453e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	72	116	-1.28659808254090108903e+02	8.21748682244877812764e+01	3.03321070969104766846e-02	1.01067706942558288574e-01
2007	12	08	2007	12	11	2007342_2007345	12	0	73	118	-1.29332714321760875009e+02	8.24154108677198991018e+01	1.27841020002961158752e-02	6.18640072643756866455e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	74	118	-1.30200163886095310772e+02	8.24258925299343445658e+01	2.49511208385229110718e-02	7.34205469489097595215e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	75	119	-1.31009086901570242389e+02	8.25492802649372521273e+01	2.04601604491472244263e-02	8.46258997917175292969e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	76	120	-1.31845157135208040700e+02	8.26711534446027371814e+01	1.34342564269900321960e-02	7.82804191112518310547e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	77	120	-1.32745425034064993497e+02	8.26765774130233381811e+01	2.80715972185134887695e-02	9.74745377898216247559e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	78	121	-1.33625165219430613206e+02	8.27951098317940221705e+01	-4.72316378727555274963e-03	7.50162973999977111816e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	79	122	-1.34534190917235036977e+02	8.29119059715768997876e+01	2.11272202432155609131e-02	3.96400690078735351562e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	80	122	-1.35465809082765019866e+02	8.29119059715768997876e+01	1.78985577076673507690e-02	3.36242392659187316895e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	81	122	-1.36397181027296397815e+02	8.29100368870116994913e+01	4.77587571367621421814e-03	4.88227978348731994629e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	82	123	-1.37366247991455793453e+02	8.30211777224646994000e+01	2.71702725440263748169e-02	6.45322054624557495117e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	83	123	-1.38310941514611471348e+02	8.30154834049375125460e+01	-4.76786354556679725647e-03	3.43322679400444030762e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	84	124	-1.39325060434738446702e+02	8.31225620908886639882e+01	1.28648057579994201660e-02	6.46526589989662170410e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	85	124	-1.40281240628445118546e+02	8.31129331717939265900e+01	5.37341833114624023438e-03	3.80267128348350524902e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	86	124	-1.41234480095541243827e+02	8.31013963734473009026e+01	7.71751534193754196167e-03	2.81555578112602233887e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	87	125	-1.42305759533310833831e+02	8.32020384198777236406e+01	4.84004151076078414917e-03	4.30526547133922576904e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	88	125	-1.43267173335510648258e+02	8.31864573825557300779e+01	1.36329485103487968445e-02	3.87853421270847320557e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	89	125	-1.44223922282105348813e+02	8.31689715798148085923e+01	6.13256171345710754395e-03	3.40380482375621795654e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	90	125	-1.45175510843043213072e+02	8.31495957326400656484e+01	2.26098718121647834778e-03	2.37607751041650772095e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	91	125	-1.46121460194890374851e+02	8.31283459786379381740e+01	7.64859793707728385925e-03	2.07652617245912551880e-02
2007	12	08	2007	12	11	2007342_2007345	12	0	92	125	-1.47061309457044501414e+02	8.31052398080956891135e+01	8.97309556603431701660e-03	2.00462099164724349976e-02
