Start_Year	Start_Month	Start_Day	End_Year	End_Month	End_Day	Date(RGPS_format)	LKF_No.	Parent_LKF_No.	ind_x	ind_y	lon	lat	divergence_rate	shear_rate
2003	01	05	2003	01	08	2003005_2003008	6	0	44	108	-1.09817152519619000373e+02	8.03946225552480768783e+01	8.84615071117877960205e-03	1.30334682762622833252e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	44	109	-1.09521730275920219810e+02	8.04982252403878391078e+01	7.66207603737711906433e-03	1.48437349125742912292e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	44	110	-1.09219773425913913911e+02	8.06015857775895341319e+01	4.79649659246206283569e-03	1.16042988374829292297e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	44	111	-1.08911080074563884068e+02	8.07046952819943612667e+01	3.91090475022792816162e-03	1.14556476473808288574e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	43	112	-1.07956165152626738291e+02	8.07559744636481440239e+01	1.34532516822218894958e-02	1.76312215626239776611e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	43	113	-1.07628019367819646845e+02	8.08579655614284575904e+01	1.60114858299493789673e-02	2.10422649979591369629e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	43	114	-1.07292449399877696692e+02	8.09596651465193843933e+01	1.03426845744252204895e-02	1.81547626852989196777e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	42	115	-1.06301708344307400012e+02	8.10065455969465801900e+01	1.02223102003335952759e-02	2.54034902900457382202e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	42	116	-1.05945395900922875398e+02	8.11070001211366076177e+01	1.46199343726038932800e-02	2.16271020472049713135e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	42	117	-1.05580923848251629238e+02	8.12071172979130011527e+01	1.63244362920522689819e-02	2.22350917756557464600e-02
2003	01	05	2003	01	08	2003005_2003008	6	0	42	118	-1.05208039190635332716e+02	8.13068846879178295239e+01	1.22778564691543579102e-02	1.89325008541345596313e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	44	149	-8.91815445383113996058e+01	8.42923869331591788523e+01	4.57698944956064224243e-03	9.72803123295307159424e-03
2003	01	05	2003	01	08	2003005_2003008	7	0	44	148	-9.00000000000000142109e+01	8.42115714082658257666e+01	3.63990408368408679962e-03	8.42766556888818740845e-03
2003	01	05	2003	01	08	2003005_2003008	7	0	44	147	-9.07957235527392896302e+01	8.41296149271551172433e+01	3.82355810143053531647e-03	9.29519627243280410767e-03
2003	01	05	2003	01	08	2003005_2003008	7	0	44	146	-9.15693548047489969122e+01	8.40465652318809901544e+01	3.43559915199875831604e-03	1.07639245688915252686e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	44	145	-9.23215305898327329714e+01	8.39624680660094071527e+01	2.92198150418698787689e-03	9.43724438548088073730e-03
2003	01	05	2003	01	08	2003005_2003008	7	0	45	144	-9.38654611698517555851e+01	8.39536842526489124339e+01	1.68332606554031372070e-02	2.51750852912664413452e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	144	-9.38654611698517555851e+01	8.39536842526489124339e+01	1.68332606554031372070e-02	2.51750852912664413452e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	143	-9.45739212599008709503e+01	8.38665428755305413233e+01	2.01573185622692108154e-02	3.03354132920503616333e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	142	-9.52623953995951211482e+01	8.37784986948926899686e+01	1.98492035269737243652e-02	2.93240658938884735107e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	141	-9.59315269249197655199e+01	8.36895901666273971387e+01	1.91990435123443603516e-02	2.30988822877407073975e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	140	-9.65819446551780345089e+01	8.35998539864344678563e+01	1.45951984450221061707e-02	1.91275645047426223755e-02
2003	01	05	2003	01	08	2003005_2003008	7	0	45	139	-9.72142620392067584589e+01	8.35093251624826820034e+01	8.66272021085023880005e-03	9.71545837819576263428e-03
2003	01	05	2003	01	08	2003005_2003008	8	0	44	152	-8.65834118082286749996e+01	8.45274793535707118508e+01	-3.13069019466638565063e-03	1.03607773780822753906e-02
2003	01	05	2003	01	08	2003005_2003008	8	0	45	152	-8.73974377975002028052e+01	8.46130619880808012567e+01	-1.09920231625437736511e-03	1.39786740764975547791e-02
2003	01	05	2003	01	08	2003005_2003008	8	0	46	153	-8.73162248405310350563e+01	8.47757408010420334676e+01	-9.59794968366622924805e-03	1.80091783404350280762e-02
2003	01	05	2003	01	08	2003005_2003008	8	0	47	153	-8.81816970355481686283e+01	8.48603126683548509845e+01	-1.47735513746738433838e-03	1.58289205282926559448e-02
2003	01	05	2003	01	08	2003005_2003008	8	0	48	154	-8.81221225527146572176e+01	8.50231105268087077320e+01	-7.42812640964984893799e-03	1.15583594888448715210e-02
2003	01	05	2003	01	08	2003005_2003008	8	0	49	154	-8.90451587461278251112e+01	8.51065501835636268879e+01	-1.09974551014602184296e-03	1.47109180688858032227e-02
2003	01	05	2003	01	08	2003005_2003008	9	0	48	147	-9.42053570017085917243e+01	8.44408337702152493875e+01	5.89790893718600273132e-03	8.92810709774494171143e-03
2003	01	05	2003	01	08	2003005_2003008	9	0	48	148	-9.34165881917713534222e+01	8.45274793535707118508e+01	1.05989174917340278625e-02	1.05429207906126976013e-02
2003	01	05	2003	01	08	2003005_2003008	9	0	48	149	-9.26025622024998114057e+01	8.46130619880808012567e+01	5.81706222146749496460e-03	1.29837784916162490845e-02
2003	01	05	2003	01	08	2003005_2003008	9	0	49	150	-9.26837751594689933654e+01	8.47757408010420334676e+01	-2.45881476439535617828e-03	1.33756762370467185974e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	50	100	-1.15542020988410172322e+02	7.98070955437300568747e+01	-1.08995335176587104797e-02	2.81749330461025238037e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	51	100	-1.16154335778312940874e+02	7.98446669329559313155e+01	-1.05149475857615470886e-02	3.75393033027648925781e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	52	100	-1.16771150214462139161e+02	7.98810778051598475713e+01	2.49963882379233837128e-03	3.75631749629974365234e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	53	100	-1.17392369551892755908e+02	7.99163153061374771369e+01	-6.97792647406458854675e-03	1.99130009859800338745e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	54	100	-1.18017893546454587295e+02	7.99503668194939933755e+01	9.04466118663549423218e-03	1.46954823285341262817e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	55	100	-1.18647616456808876251e+02	7.99832199856897005930e+01	2.81055783852934837341e-03	2.66273133456707000732e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	56	101	-1.19100477411543465678e+02	8.01250907773526108713e+01	-1.16099533624947071075e-03	3.17702405154705047607e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	57	101	-1.19744881296942253357e+02	8.01558585107493115629e+01	4.15192544460296630859e-03	4.34596240520477294922e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	58	101	-1.20393262645553022594e+02	8.01853804858181717918e+01	3.34450067020952701569e-03	5.02119548618793487549e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	60	102	-1.21544157021076316028e+02	8.03521308604492787708e+01	1.27231199294328689575e-02	2.50045266002416610718e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	61	103	-1.22057375734205436402e+02	8.04898947503356509969e+01	2.23890878260135650635e-03	3.45041342079639434814e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	62	104	-1.22585707353914415307e+02	8.06269028797811131426e+01	7.92045891284942626953e-03	2.27198600769042968750e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	63	104	-1.23274887984834947474e+02	8.06508775105203028488e+01	8.24206974357366561890e-03	2.08738353103399276733e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	64	104	-1.23967526759102341316e+02	8.06734991307588842346e+01	-2.62552843196317553520e-04	2.31105461716651916504e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	65	104	-1.24663445853500718385e+02	8.06947576970645172878e+01	1.06016639620065689087e-03	2.72196345031261444092e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	66	104	-1.25362461887069059685e+02	8.07146436823480968314e+01	-2.02161216293461620808e-04	2.71852761507034301758e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	67	104	-1.26064386157418255152e+02	8.07331480958494438482e+01	-6.23690662905573844910e-03	2.02073268592357635498e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	68	104	-1.26769024898809703927e+02	8.07502625022885638373e+01	7.27399997413158416748e-03	2.60003060102462768555e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	69	104	-1.27476179561361377068e+02	8.07659790400909116670e+01	-2.80517945066094398499e-03	1.67670939117670059204e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	70	103	-1.28269516065384351577e+02	8.06664238843715963867e+01	7.28995422832667827606e-04	1.59913618117570877075e-02
2003	01	05	2003	01	08	2003005_2003008	10	0	71	103	-1.28972469704478754693e+02	8.06791632605403776779e+01	-3.72927752323448657990e-03	1.54925510287284851074e-02
2003	01	05	2003	01	08	2003005_2003008	11	0	50	122	-1.09374139768657613558e+02	8.21411129496767529190e+01	8.41996073722839355469e-03	1.06558874249458312988e-02
2003	01	05	2003	01	08	2003005_2003008	11	0	51	121	-1.10487014193330722378e+02	8.20857352744862538430e+01	8.31844937056303024292e-03	1.74979679286479949951e-02
2003	01	05	2003	01	08	2003005_2003008	11	0	52	120	-1.11583969241769608516e+02	8.20274267999469799406e+01	5.22822095081210136414e-03	2.95076966285705566406e-02
2003	01	05	2003	01	08	2003005_2003008	11	0	53	119	-1.12664557434696106952e+02	8.19662522337098948810e+01	5.74848800897598266602e-03	2.49495152384042739868e-02
2003	01	05	2003	01	08	2003005_2003008	11	0	54	118	-1.13728391075952544043e+02	8.19022774680556011617e+01	6.86648348346352577209e-03	2.81754769384860992432e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	50	140	-1.00856413348062261548e+02	8.39405325770353698545e+01	-3.41608468443155288696e-03	1.12883411347866058350e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	49	139	-1.00573523418560938580e+02	8.37806311743124041413e+01	7.04268738627433776855e-03	1.59149859100580215454e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	49	138	-1.01164880177548610618e+02	8.36853878907298707190e+01	2.42113368585705757141e-03	1.37850726023316383362e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	48	137	-1.00885527054658751922e+02	8.35256900309655350156e+01	-2.20559973968192934990e-04	1.79103091359138488770e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	47	137	-1.00049348588124885850e+02	8.34604782815191583722e+01	7.40027707070112228394e-03	1.94843467324972152710e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	46	136	-9.98060927598970977215e+01	8.33002482343514003560e+01	-4.26993798464536666870e-03	2.61778049170970916748e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	45	135	-9.95742278850918438593e+01	8.31399285186656555879e+01	5.79784298315644264221e-03	1.65548026561737060547e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	44	134	-9.93529792500932558141e+01	8.29795276693590295736e+01	5.56942773982882499695e-03	1.70743595808744430542e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	43	133	-9.91416402235249165642e+01	8.28190535173282142978e+01	1.46791962906718254089e-02	2.49632429331541061401e-02
2003	01	05	2003	01	08	2003005_2003008	12	0	43	132	-9.96733554324035111449e+01	8.27255770238261618488e+01	2.15895869769155979156e-03	1.98013968765735626221e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	51	103	-1.15504139486813755866e+02	8.01692663923783612745e+01	1.06118116527795791626e-02	2.67605260014533996582e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	52	103	-1.16139068100434855069e+02	8.02069079673295988187e+01	5.19974250346422195435e-03	3.03736049681901931763e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	53	102	-1.16987890581748487762e+02	8.01344445192033845160e+01	5.13777090236544609070e-03	3.48804630339145660400e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	53	101	-1.17192352164303585482e+02	8.00254330429560525317e+01	-1.52108806651085615158e-03	2.85765808075666427612e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	54	100	-1.18017893546454587295e+02	7.99503668194939933755e+01	9.04466118663549423218e-03	1.46954823285341262817e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	55	100	-1.18647616456808876251e+02	7.99832199856897005930e+01	2.81055783852934837341e-03	2.66273133456707000732e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	56	101	-1.19100477411543465678e+02	8.01250907773526108713e+01	-1.16099533624947071075e-03	3.17702405154705047607e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	57	101	-1.19744881296942253357e+02	8.01558585107493115629e+01	4.15192544460296630859e-03	4.34596240520477294922e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	58	101	-1.20393262645553022594e+02	8.01853804858181717918e+01	3.34450067020952701569e-03	5.02119548618793487549e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	59	100	-1.21206191387823480454e+02	8.01024120504127097320e+01	2.36291792243719100952e-02	3.49323973059654235840e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	60	100	-1.21855132382449269812e+02	8.01290984178378948855e+01	2.70549803972244262695e-02	4.42605577409267425537e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	62	99	-1.23299420537184190039e+02	8.00665013489914372258e+01	4.52247308567166328430e-03	5.03534898161888122559e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	63	99	-1.23951094328345277518e+02	8.00890963275486882367e+01	2.60316245257854461670e-02	6.66048973798751831055e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	64	98	-1.24724641835121886402e+02	7.99977102370658315067e+01	1.07388719916343688965e-02	4.29062992334365844727e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	65	98	-1.25374751843876083512e+02	8.00175042318671216890e+01	1.98850482702255249023e-02	5.47827258706092834473e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	66	98	-1.26027373385103615533e+02	8.00360147966694484012e+01	1.77728645503520965576e-02	7.36182034015655517578e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	67	98	-1.26682350755893608607e+02	8.00532346226958964053e+01	2.50763148069381713867e-02	1.00010357797145843506e-01
2003	01	05	2003	01	08	2003005_2003008	13	0	68	98	-1.27339524665533687653e+02	8.00691568621202094391e+01	1.38674806803464889526e-02	1.14513613283634185791e-01
2003	01	05	2003	01	08	2003005_2003008	13	0	69	97	-1.28078882361565035808e+02	7.99700655516975871251e+01	4.03309799730777740479e-02	7.57011249661445617676e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	70	97	-1.28732518595150708052e+02	7.99832199856897005930e+01	1.79032841697335243225e-03	3.72281931340694427490e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	71	96	-1.29451533706281935565e+02	7.98810778051598475713e+01	3.39244166389107704163e-03	5.10314516723155975342e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	72	96	-1.30100907546212255284e+02	7.98915054847690413453e+01	2.29110638611018657684e-03	3.53484973311424255371e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	73	95	-1.30799377795364620169e+02	7.97864268608719555687e+01	-4.23112278804183006287e-03	2.52016298472881317139e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	74	94	-1.31483452503664580036e+02	7.96798859010850009099e+01	-1.64149496704339981079e-02	1.95459946990013122559e-02
2003	01	05	2003	01	08	2003005_2003008	13	0	75	94	-1.32121630500265979435e+02	7.96862722362307209778e+01	5.82231587031856179237e-05	3.95719297230243682861e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	52	138	-1.03851419013805013947e+02	8.38708703065877330118e+01	4.53139515593647956848e-03	1.32801420986652374268e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	53	138	-1.04782726042615692563e+02	8.39295947687105865498e+01	2.57285777479410171509e-03	1.24075924977660179138e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	54	138	-1.05732004785107307043e+02	8.39866901822503280073e+01	2.79816985130310058594e-03	1.29215503111481666565e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	55	138	-1.06699244233993638886e+02	8.40421092634988440295e+01	3.58509342186152935028e-03	1.21844140812754631042e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	56	138	-1.07684392026557759436e+02	8.40958043721836503437e+01	5.91389369219541549683e-03	1.25688984990119934082e-02
2003	01	05	2003	01	08	2003005_2003008	14	0	57	137	-1.09179008025810730942e+02	8.40443368280669744763e+01	-1.60011858679354190826e-03	1.60739831626415252686e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	53	58	-1.23076833364155390882e+02	7.52773775653133156993e+01	-6.18124054744839668274e-03	1.61570869386196136475e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	54	58	-1.23514583298241404918e+02	7.53004174462983968397e+01	-5.22634899243712425232e-03	2.30767037719488143921e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	55	58	-1.23953696552864911951e+02	7.53226067343350820238e+01	-1.19244437664747238159e-02	3.61303910613059997559e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	56	58	-1.24394127687137626026e+02	7.53439413954205008395e+01	3.64805525168776512146e-03	3.89843173325061798096e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	57	58	-1.24835830364154901417e+02	7.53644175280801533745e+01	-8.04634055384667590261e-06	6.79822638630867004395e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	58	59	-1.25202182592148773210e+02	7.54959982571905356963e+01	-2.39610616117715835571e-02	3.03279701620340347290e-02
2003	01	05	2003	01	08	2003005_2003008	15	0	59	59	-1.25649656371576242009e+02	7.55148971426539219465e+01	-1.44328838214278221130e-02	2.19824668020009994507e-02
